transaction_id,user_id,transaction_amount,transaction_timestamp,user_location,merchant_location,merchant_category,device_id,device_type,payment_method,account_balance,transaction_status,ip_address,amt
TXN-E9FC2C673C0E,USR0040,1278.570000000000,1708274995,PUNE,PUNE,Utilities,DEV-B3231FA3,ATM,Wallet,61974.32,success,192.222.49.243,
TXN-A500225EEA58,USR0062,12061.8199999999997090,1706131631,Chennai,Chennai,Electronics,DEV-C3CC0CC4,ATM,Wallet,93524.48,success,192.176.65.154,
TXN-4B3F0AE8802C,USR0037,426.470000,"May 29, 2024 01:51 PM",kolkata,Kolkata,Entertainment,NEW-CEE5F269,ATM,NetBanking,701.11,success,192.77.20.137,
TXN-3282C9BA0F93,USR0036,5718.94,1709359299,pune,PNQ,Food & Dining,DEV-E85F5307,mobile,Wallet,73346.73,pending,999.168.1.1,
TXN-AB98071B4FD4,USR0079,1702.300000,1715836840,HYDERABAD,Hyderabad,Food & Dining,DEV-DB9FE240,mobile,Wallet,145513.72,success,192.68.175.250,
TXN-1A08685C1B9B,USR0007,3654.67,2024-06-10T23:30:25.573073,DEL,delhi,Clothing,DEV-BD4B7258,ATM,Wallet,165937.1,success,192.241.111.21,
TXN-6C664F0452B6,USR0049,9237.490000000000,202401072328,de,DELHI,Entertainment,DEV-E13F76DD,mobile,Card,87400.65,success,192.149.11.100,
TXN-A5C8BBA85F19,USR0038,3769.000000,"June 03, 2024 04:01 AM",Bombay,MUM,Clothing,CNP-F5B7DE35,mobile,NetBanking,6193.96,success,192.202.197.121,
TXN-0AA252A3A01C,USR0010,9392.120000000001,"February 22, 2024 05:16 PM",Bangalore,Bangalore,Education,CNP-AEB7441C,ATM,Wallet,119172.24,success,192.210.181.140,
TXN-2B398F4B2857,USR0024,,1709507214,delhi,Delhi,Fuel,NEW-2E20BA3D,web,Card,190649.62,success,192.220.6.151,
TXN-F874E3A38827,USR0007,2010.46,202406121458,De...,hyderabad,Electronics,CNP-9D9BC32D,web,UPI,168371.48,success,192.82.51.139,
TXN-01D5DDD6DB24,USR0044,2234.690000,202401052047,bangal#,Bangalore,Electronics,DEV-9074C1AB,mobile,UPI,24094.65,success,192.166.24.199,
TXN-234386FB38D1,USR0077,5594.13,"January 07, 2024 08:05 PM",PNQ,PUNE,Electronics,NEW-A14ED10D,ATM,NetBanking,9957.21,success,192.144.202.19,
TXN-DF7D7DDFFA9E,USR0055,2097.4000000000000909,202403152231,MAA,MAA,Utilities,DEV-A1809503,web,Wallet,160066.84,success,192.7.45.203,
TXN-993A5404366A,USR0034,4807.2299999999995634,2024-01-18T18:06:46.079842,DELHI,JAI,Fuel,DEV-CA19D20B,ATM,NetBanking,61384.31,success,192.228.214.26,
TXN-E368444B3FDA,USR0056,7685.1400000000003274,17/03/2024 20:43:54,BLR,Mumbai,Clothing,NEW-B7182D70,web,NetBanking,137107.77,success,192.21.71.249,
TXN-4A6645D1BD2D,USR0041,,202403100450,Delhi,jaipur,Utilities,DEV-9FF0CC43,web,UPI,170280.05,success,192.171.205.33,
TXN-A261F9BD4CE0,USR0072,5971.000000,2024-06-11T21:23:23.014085,BOM,MUMBAI,Entertainment,DEV-52E00CC1,mobile,Card,108946.45,success,192.208.89.47,
TXN-10385C6CB04F,USR0017,842.920000,202401031811,LKO,LKO,Utilities,DEV-881D9F5E,mobile,UPI,844.59,success,192.136.156.242,
TXN-17F20DE3AE4C,USR0056,2268.55,16/06/2024 19:39:45,Bangalore,Hyderabad,Food & Dining,CNP-5D847891,ATM,Card,125379.62,failed,192.186.246.207,
TXN-ECE6C1FD1C3B,USR0034,₹3734,2024-04-25T08:04:33.172065,New Delhi,Delhi,Education,DEV-CA19D20B,ATM,UPI,,success,192.36.31.125,
TXN-42A78FE3DD61,USR0062,2452.55,1717958595,chennai,Bangkok,Electronics,DEV-361D839C,ATM,UPI,108988.45,success,192.222.94.113,
TXN-0414D2EE2424,USR0080,1678106.56,11-Jun-2024,hyd,JAIP,Electronics,DEV-3B2EDBA5,web,Card,55621.4,success,192.5.120.245,
TXN-A09FFA6EE5DE,USR0055,0.0,1710394158,chennai,MAA,Travel,DEV-A1809503,mobile,Card,,success,192.68.64.98,
TXN-835038D66AE8,USR0056,1956.17,1715946960,Bengaluru,bangalore,Entertainment,CNP-E010CAF3,mobile,UPI,135053.05,success,192.245.32.110,
TXN-D72FF162E9AE,USR0062,2553.57,06/04/2024 01:23:11,Chennai,CHENNAI,Electronics,DEV-C3CC0CC4,mobile,Card,117195.62,success,192.189.159.179,
TXN-59807882FB5B,USR0052,1158.840000,18/02/2024 05:45:29,Pune,PUNE,Grocery,DEV-38A2F6A1,ATM,Card,102908.02,success,192.33.203.121,
TXN-51946C2EA8AB,USR0055,2033 INR,202401141034,Chennai,MAA,Entertainment,DEV-A1809503,mobile,Card,186989.15,success,192.122.86.105,
TXN-F8B4034052BB,USR0060,878.89,"April 08, 2024 09:30 PM",chennai,Chennai,Electronics,DEV-966E102E,ATM,Card,66951.22,pending,192.140.89.79,
TXN-98C6AB4E565E,USR0055,3272.130000000000,2024-02-14T19:43:07.532186,chennai,MAA,Clothing,DEV-A1809503,mobile,UPI,189469.53,success,192.215.193.139,
TXN-9A5F2904DED1,USR0030,,01/06/2024 21:37:50,LKO,LKO,Education,DEV-FD12373E,web,UPI,61940.18,pending,192.54.57.96,
TXN-8DBE8BD95019,USR0058,2554.0199999999999818,24/01/2024 08:36:26,Jaipur,jaipur,Grocery,DEV-B2DC7D4E,web,UPI,17512.17,success,192.51.239.42,
TXN-0627BFDC44CE,USR0025,1432.77,2024-06-10T00:00:45.467402,AMD,ahmedabad,Fuel,DEV-1D2C9392,web,Card,11407.38,success,192.46.178.35,
TXN-63F5E62506AF,USR0049,0.0,202401051029,DELHI,JAI,Travel,DEV-F2DE0432,ATM,Card,88052.45,success,192.187.143.133,
TXN-F719CA83484E,USR0068,2449.58,202402130354,hyderabad,KOLKATA,Utilities,CNP-E465A145,web,UPI,96660.58,pending,192.56.118.253,
TXN-539DE337A833,USR0063,3748.990000,202403270632,Mumbai,mumbai,Electronics,DEV-BA288F12,mobile,UPI,168018.87,success,192.213.176.106,
TXN-AC357392A57C,USR0054,1788.43,2024-06-26T19:47:11.165211,chennai,Chennai,Education,DEV-6BB77D17,web,UPI,81915.07,success,192.135.30.130,
TXN-E046E8446FBD,USR0052,0.0,"April 01, 2024 05:59 PM",pune,PUNE,Electronics,DEV-38A2F6A1,mobile,Wallet,105295.31,success,192.16.224.140,
TXN-233ECB73BCFD,USR0040,1.0,1704800549,PNQ,pune,Travel,DEV-B3231FA3,mobile,Card,72665.98,success,496.377.703.700,
TXN-EF8791BDC8EE,USR0072,1678106.56,08/04/2024 05:45:18,Mumbai,Jaipur,Clothing,DEV-52E00CC1,web,Card,88886.38,success,192.66.127.7,2988.850000000000
TXN-ACC683AC7734,USR0049,5684.28,20240216030723,Delhi,New Delhi,Entertainment,CNP-2DC124B0,ATM,Card,87016.06,success,192.168..1,
TXN-D0D0C0A625D7,USR0038,₹1969,20240521121623,MUMBAI,Bombay,Clothing,CNP-F5B7DE35,mobile,UPI,5996.9,success,192.203.44.211,
TXN-E0582521B385,USR0073,1026.87,1709283301,BLR,Bengaluru,Grocery,DEV-EA16BFF2,ATM,UPI,,success,192.65.153.195,
TXN-0CD886CC6DA1,USR0053,₹879,"June 11, 2024 01:45 AM",DEL,de,Utilities,,ATM,NetBanking,191245.66,success,192.253.180.213,
TXN-88B8C963CB41,USR0017,9421.52,11/02/2024 17:23:50,Lucknow,Bangkok,Fuel,DEV-881D9F5E,ATM,UPI,783.03,success,560.452.906.141,
TXN-411AD7DF7483,USR0024,6278.690000,20240302153519,DEL,London,Education,DEV-D11B943B,ATM,Card,167208.28,success,192.198.238.41,
TXN-C480798A69BC,USR0041,5037.37,09/04/2024 07:22:13,New Delhi,delhi,Education,DEV-9FF0CC43,ATM,Card,152065.5,success,192.130.250.48,
TXN-2164B6627106,USR0041,2103.08,2024-05-29T11:25:29.094349,DEL,Jaipur,Healthcare,DEV-??,mobile,Card,150309.1,success,192.168..1,
TXN-49F437652F1B,USR0024,1026.12,21/05/2024 01:05:53,New Delhi,delhi,Travel,NEW-2E20BA3D,web,Card,153488.85,success,192.125.77.162,
TXN-6B808BAE6E2F,USR0045,2378.3400000000001455,13/05/2024 17:38:25,JAIP,Ahmedabad,Healthcare,DEV-C4FFE174,web,Card,74257.34,success,192.249.127.86,
TXN-829093B9A7A6,USR0050,7.78,202403131200,bangalore,BLR,Clothing,NEW-976656D4,mobile,NetBanking,,success,192.115.55.239,
TXN-B47438C06664,USR0049,1205.63,"February 27, 2024 02:52 PM",DEL,delhi,Entertainment,DEV-F2DE0432,ATM,NetBanking,101867.52,success,192.152.66.1,
TXN-C5472D043E98,USR0052,919.910000,18/05/2024 04:41:11,PNQ,Pune,Electronics,DEV-38A2F6A1,web,Card,122690.66,success,192.155.127.79,
TXN-2B7A22B410EB,USR0068,746.760000,1710053719,HYDERABAD,HYD,Utilities,DEV-789650F5,web,Wallet,95816.99,success,192.155.151.57,
TXN-E2BE1458E764,USR0041,5043.80,2024-06-10T09:17:20.501645,DELHI,AMD,Entertainment,DEV-9FF0CC43,mobile,UPI,143178.63,success,192.82.78.232,
TXN-DFA58619B6B7,USR0044,1136.5099999999999909,1704454966,BLR,BLR,Electronics,NEW-BA7AD2AB,ATM,NetBanking,26664.32,success,192.235.126.13,
TXN-3270D394BB49,USR0024,3818.18,20240605212710,DEL,Delhi,Electronics,NEW-2E20BA3D,web,UPI,178363.94,success,192.52.214.68,
TXN-DD7C047E9F1C,USR0054,2168.430000,2024-03-22T10:18:24.523013,MAA,chennai,Food & Dining,DEV-400BF957,mobile,NetBanking,96582.7,pending,192.155.57.211,
TXN-80F3A2BCB2A6,USR0017,4777.680000,"April 24, 2024 04:17 PM",Lucknow,lucknow,Grocery,DEV-881D9F5E,web,NetBanking,718.53,success,192.45.131.221,
TXN-128B035B9625,USR0065,3899.72,2024-03-31T20:09:56.268014,Delhi,delhi,G...,DEV-17E003D0,ATM,UPI,49404.44,success,192.157.150.244,
TXN-58720C720A03,USR0030,1.0,14/04/2024 01:40:05,Lucknow,LKO,Electronics,DEV-BDB5E5F9,web,UPI,73628.19,success,192.119.218.103,
TXN-243BE3B73F64,USR0054,3308.87,"January 13, 2024 05:45 AM",Chennai,CHENNAI,Travel,DEV-6BB77D17,ATM,UPI,87972.13,pending,192.241.9.207,
TXN-6ACDFE661D55,USR0063,2729.11,1712376192,mumbai,MUM,Food & Dining,DEV-BA288F12,ATM,Card,146229.84,success,192.19.114.67,
TXN-35979C4D3E05,USR0041,1822.06,"May 12, 2024 07:52 AM",DEL,Delhi,Fuel,DEV-9FF0CC43,mobile,UPI,130170.77,success,192.156.5.74,
TXN-7EE83991819B,USR0041,,202404261422,delhi,New Delhi,Food & Dining,DEV-9FF0CC43,mobile,Wallet,165482.16,success,192.3.145.15,6529.370000
TXN-C446DB61621A,USR0038,2125.030000000000,1711034604,B#,mumbai,Fuel,CNP-F5B7DE35,web,Card,5543.05,success,192.104.67.238,
TXN-EDF72ED9AD29,USR0024,2780.8699999999998909,2024-05-15T20:12:53.847543,delhi,DEL,Groc#,DEV-D11B943B,mobile,UPI,191245.66,success,192.168..1,
TXN-79643E847DC2,USR0072,960.93,10-Jan-2024,mumbai,mUMBAI,Fuel,DEV-1F88ABD8,mobile,NetBanking,107446.79,success,192.207.22.107,
TXN-0180A01EAC8E,USR0041,3711.66,2024-05-16T16:19:19.733035,DELHI,DEL,Clothing,DEV-9FF0CC43,ATM,NetBanking,154328.1,success,192.209.155.8,
TXN-BC6BE012C09D,USR0025,1829.02,1704667111,ahmedabad,Ahmed...,Fuel,DEV-FBBCF37B,mobile,Card,10572.09,success,192.216.159.85,
TXN-D06E9378EC48,USR0041,2035.550000,1705508539,Delhi,De...,Travel,DEV-9FF0CC43,ATM,NetBanking,142657.82,success,192.156.149.231,
TXN-E8CAE89AE3DD,USR0017,1522.87,09-May-2024,lucknow,lucknow,Clothing,CNP-BB1C7B92,web,UPI,867.01,success,192.130.250.97,
TXN-254ADF1855E6,USR0024,₹2699,20240112234626,Delhi,mumbai,Entertainment,NEW-2E20BA3D,ATM,NetBanking,167047.87,success,192.91.69.14,
TXN-1E94C09F4FC9,USR0025,598.7400000000000091,1708354336,AMD,Ahmedabad,Education,DEV-FBBCF37B,web,Wallet,12519.92,success,192.47.114.212,
TXN-50D9505218F2,USR0038,5145.5399999999999636,20240607152149,MUMBAI,Bombay,Grocery,CNP-F5B7DE35,web,UPI,5434.43,success,192.201.33.218,
TXN-FB4DE2D11654,USR0056,2890.1599999999998545,04/01/2024 06:38:47,Bengaluru,Bengaluru,Fuel,CNP-E010CAF3,ATM,NetBanking,123486.21,success,192.15.199.46,
TXN-D953E574D7B5,USR0024,2051.18,11-Mar-2024,DELHI,Delhi,Entertainment,NEW-2E20BA3D,ATM,NetBanking,162332.35,success,192.116.48.203,
TXN-BE72BF7D49F0,USR0066,₹863,"June 26, 2024 11:17 AM",ahmedabad,AMD,Healthcare,NEW-6F8A8A3B,mobile,NetBanking,,success,192.65.114.222,
TXN-5C858101CA23,USR0030,4215.20,1704894099,LUCKNOW,Lucknow,Electronics,DEV-BDB5E5F9,ATM,UPI,61251.21,pending,192.119.216.59,
TXN-A1D873FBBDC9,USR0038,1794.5999999999999091,20240619173008,MUMBAI,Bombay,Healthcare,CNP-F5B7DE35,ATM,Card,5673.03,success,192.26.193.100,
TXN-719223338250,USR0025,₹8474,1706909281,ahmedabad,AMD,Food & Dining,DEV-1D2C9392,web,UPI,10401.64,success,440.845.891.32,
TXN-6B475531DF21,USR0068,4398.66,"June 20, 2024 03:19 AM",hyderabad,HYDERABAD,Travel,DEV-789650F5,mobile,UPI,114601.38,pending,192.62.72.167,
TXN-BF64DEC50130,USR0062,10175.36,21/03/2024 12:38:11,Chennai,JAI,Entertainment,DEV-4C7E5A01,web,Wallet,98506.94,success,192.178.13.180,
TXN-98DBBB3477BA,USR0050,3326.17,1707070596,blr,bangalore,Entertainment,DEV-D61CF635,mobile,UPI,132076.9,success,192.204.203.70,
TXN-33EEE6AB4987,USR0049,7060.41,"April 28, 2024 10:31 PM",chennai,delhi,G...,CNP-2DC124B0,web,Card,93840.54,success,192.41.254.181,
TXN-88AA2A72407F,USR0068,4316 INR,"March 22, 2024 02:03 AM",hyderabad,Hyde...,Travel,DEV-9FCE613B,ATM,NetBanking,101069.26,success,192.106.12.86,
TXN-70C13866EBC2,USR0052,2078.11,1711200377,Pune,Pun??,Electronics,DEV-38A2F6A1,mobile,Card,120103.08,success,192.248.179.183,
TXN-AF22BA1A0A23,USR0044,₹3462,202403040802,BLR,bangalore,Entertainment,DEV-9074C1AB,web,Card,30595.64,success,192.45.75.26,
TXN-5D9F23DEBFD6,USR0054,1529.6800000000000637,2024-05-02T10:22:46.358379,Chennai,chennai,Clothing,DEV-6BB77D17,web,Card,86419.58,success,192.148.83.9,
TXN-65EBEC91590F,USR0017,15599.96,202404030123,Luckno,mUMBAI,Utilities,CNP-444CACF9,mobile,Card,664.51,success,192.143.190.91,
TXN-06ABFC0DCB6D,USR0073,2749.870000,2024-02-12T19:47:44.369010,BLR,Bengaluru,Clothing,,ATM,Wallet,177614.41,success,192.225.103.250,
TXN-2391B4C5610C,USR0062,,2024-06-20T02:16:00.178761,Chen...,Chennai,Fuel,DEV-361D839C,mobile,UPI,103545.19,success,192.168..1,
TXN-F97C36805EFE,USR0001,1.0,1711582530,de,delhi,Clothing,DEV-FF6D7E81,ATM,Card,610.58,pending,192.18.184.152,
TXN-8AAAF3034EB4,USR0066,4072.4000000000000909,19/01/2024 06:38:25,AMD,Ahmedabad,Food & Dining,DEV-F4D1FD11,web,Wallet,191245.66,success,192.47.89.70,
TXN-9EC83B23D0D4,USR0058,1249.430000000000,20240527114824,jaipur,HYD,Food & Dining,DEV-DE2E2114,mobile,Wallet,21061.73,success,192.87.125.68,
TXN-CB1F35DFFF0B,USR0042,8579.21,1711713187,Kolkata,CHENNAI,Education,CNP-2671E6D3,ATM,Card,16625.32,success,192.102.70.111,
TXN-DE04EB0059C5,USR0049,1312.560000,1716811306,DEL,DEL,Education,DEV-E13F76DD,ATM,UPI,103807.84,success,192.183.28.12,
TXN-C63F009FB08B,USR0050,1095.34,04/05/2024 11:30:04,Bangalore,Bangalore,Travel,NEW-976656D4,web,Card,150527.96,success,192.236.111.146,
TXN-73A9A593205B,USR0072,2609.150000000000,2024-04-29T15:47:20.649376,mumbai,mumbai,Education,DEV-52E00CC1,mobile,UPI,104593.26,success,192.70.249.37,
TXN-29DE92BCFB37,USR0052,₹1071,202401052315,Pune,pune,Grocery,DEV-38A2F6A1,mobile,Card,117171.5,success,192.99.111.218,
TXN-A5464F3B75EB,USR0040,10399.9099999999998545,1704357315,Pune,Pune,Utilities,CNP-6788046F,web,Wallet,81227.6,success,not_an_ip,
TXN-86B0EF157881,USR0018,2478.5700000000001637,20240103153311,DEL,pune,Education,DEV-6C67E86F,ATM,Card,134966.42,success,192.132.192.64,
TXN-DFD91F69CAB3,USR0068,226.5699999999999932,202401161557,Hyderabad,hyderabad,Fuel,CNP-E465A145,mobile,Card,103564.42,success,192.214.151.170,
TXN-D25F7FE140ED,USR0025,3498.040000000000,2024-05-23T00:56:27.697340,AMD,AMD,Healthcare,DEV-1D2C9392,ATM,Wallet,11700.17,success,192.98.183.248,
TXN-411362BE989C,USR0064,4641.56,2024-03-11T20:50:21.852414,lucknow,LKO,Entertainment,CNP-0211B15B,mobile,UPI,,success,not_an_ip,
TXN-A9A70B4ACC86,USR0024,2127 INR,20240507171711,DEL,Delhi,Travel,DEV-D11B943B,ATM,UPI,157230.82,success,192.102.6.243,
TXN-CD10DF7252A4,USR0043,₹1007,05-Jun-2024,J...,Jai...,Education,DEV-F3506444,ATM,Wallet,100901.12,pending,192.230.25.194,
TXN-C5AC1C6121A3,USR0017,2744.50,20240215111202,Luc#,lucknow,Food & Dining,DEV-16252DB5,ATM,UPI,770.37,success,192.252.189.147,
TXN-31BDB02905F9,USR0068,2027.66,1716508684,HYD,Hyderabad,Entertainment,DEV-789650F5,mobile,NetBanking,113029.63,success,999.168.1.1,
TXN-62C1F5AB6F5B,USR0017,1365.860000000000,13/05/2024 11:09:59,Luc#,BENGALURU,Electronics,DEV-16252DB5,ATM,UPI,668.54,success,192.28.53.45,
TXN-71D157290954,USR0038,1272.76,"February 19, 2024 02:34 AM",Mumbai,Kolkata,Food & Dining,CNP-F5B7DE35,web,Card,6597.79,success,192.19.82.228,
TXN-2A0A66755651,USR0034,3377.830000,2024-05-12T14:12:38.361622,delhi,delhi,Travel,DEV-??,web,UPI,75940.35,success,391.3.218.561,
TXN-E7AB2C0907E4,USR0070,6139.00,1719138305,HYDERABAD,Hyderabad,Fuel,DEV-99FD020C,mobile,UPI,67268.34,success,192.199.251.193,
TXN-B54366A227B7,USR0044,4312.34,1705288545,BENGALURU,blr,Food & Dining,DEV-9074C1AB,ATM,UPI,31554.54,success,192.191.5.223,
TXN-644613EA7892,USR0056,748.150000000000,1715547340,bangalore,pune,Tra...,,ATM,UPI,128114.68,success,192.255.255.202,
TXN-2E879346F182,USR0054,4877.470000000000,07/05/2024 14:41:39,CHENNAI,Chennai,Travel,DEV-6BB77D17,web,Wallet,83445.49,success,192.192.236.57,
TXN-3271D600DE44,USR0052,1.0,2024-04-09T03:23:29.130765,pune,PNQ,Healthcare,DEV-38A2F6A1,ATM,Wallet,122253.21,success,192.33.76.87,
TXN-75C444687CE7,USR0044,9090.25,2024-04-17T10:19:35.971943,Bangalore,BLR,Fuel,DEV-1245DE29,web,Wallet,27053.64,success,192.215.145.162,
TXN-604F93CB6058,USR0056,0.0,2024-01-14T02:41:28.992462,Bangalore,bangalore,Food & Dining,NEW-B7182D70,mobile,UPI,119147.59,success,192.79.0.108,
TXN-40173223E903,USR0055,2848.98,2024-03-11T21:18:47.742430,Chennai,Lucknow,Utilities,DEV-A1809503,ATM,Card,191245.66,success,192.168..1,
TXN-EAE9E121CB9C,USR0052,4693.90,2024-05-07T12:20:52.818522,Pune,Madras,Travel,DEV-38A2F6A1,mobile,Wallet,111697.1,success,192.28.13.181,
TXN-0FEAFBBAEAA8,USR0073,1954.6300000000001091,1711673559,delhi,BLR,Healthcare,DEV-EA16BFF2,web,UPI,160673.28,success,192.144.25.100,
TXN-F3A1389CDC78,USR0024,1.0,2024-06-10T21:43:23.521917,Delhi,DELHI,Electronics,NEW-2E20BA3D,mobile,Card,182019.98,success,192.105.163.238,
TXN-B676ABF9AD3D,USR0053,2924.21,2024-06-15T10:11:45.067931,DEL,Delhi,Electronics,CNP-DBC5E006,mobile,Card,164491.85,success,192.17.82.9,
TXN-7948C35856F4,USR0049,1514.490000,22-Mar-2024,Delhi,DELHI,Travel,DEV-F2DE0432,mobile,Card,98943.25,success,192.46.44.5,
TXN-9F01018A95E9,USR0005,1621.3399999999999181,19-Apr-2024,kolkata,lucknow,Clothing,DEV-F759F1FE,ATM,UPI,28662.47,success,192.96.26.63,
TXN-BA06A7F826C2,USR0049,8098.48,08-May-2024,Lucknow,BLR,Electronics,DEV-F2DE0432,web,UPI,90326.73,success,192.55.184.55,
TXN-79B408BB8145,USR0062,,07-Jun-2024,chennai,DELHI,Utilities,DEV-C3CC0CC4,web,NetBanking,106072.34,success,192.245.40.96,1343.27
TXN-8660BFCCA469,USR0062,1170.9800000000000182,1704159426,chennai,chennai,Entertainment,DEV-C3CC0CC4,ATM,UPI,108128.42,success,192.96.160.215,
TXN-A85829CEAE88,USR0022,3926.50,2024-06-24T06:17:13.133664,Madras,Chennai,Electroni...,DEV-B9509507,ATM,Card,30664.73,success,192.246.150.201,2908.93
TXN-477E93A6A6C6,USR0025,1043.88,202402140108,AHMEDABAD,AMD,Travel,CNP-C59CB7DD,web,UPI,11646.65,success,192.72.165.146,
TXN-F1134229A2A6,USR0065,1967.390000,1709310780,De...,DELHI,Entertainment,DEV-17E003D0,web,UPI,48156.01,success,192.170.101.231,
TXN-EAE79DD8B387,USR0056,1550.88,14-Apr-2024,BENGALURU,Bang...,Utilities,CNP-5D847891,web,Card,122333.59,success,192.245.107.68,
TXN-109C54C61A00,USR0058,1784.0899999999999181,1709592803,Jaipur,Jaipur,Entertainment,DEV-B2DC7D4E,mobile,Wallet,16662.53,success,192.73.182.200,
TXN-969CDC05A9BF,USR0007,22470.900000000001,2024-06-14T10:37:56.648699,DELHI,Delhi,Entertainment,CNP-9D9BC32D,mobile,UPI,147371.61,success,192.112.77.222,
TXN-67271A52EED0,USR0038,,07/03/2024 17:29:01,MAA,BOM,Healthcare,CNP-F5B7DE35,ATM,Card,5527.61,success,192.105.87.6,
TXN-201F2C830DE4,USR0056,2340.07,2024-06-07T17:44:33.097327,Bengaluru,BENGALURU,Electronics,NEW-B7182D70,ATM,UPI,120962.84,success,192.45.125.26,
TXN-90747026122B,USR0024,1472.92,28/01/2024 15:47:15,Delhi,New Delhi,Utilities,NEW-2E20BA3D,mobile,Card,168399.82,success,192.29.25.140,
TXN-A32DD13955D2,USR0024,15024 INR,2024-04-07T11:35:08.194524,DELHI,DELHI,Healthcare,NEW-2E20BA3D,ATM,UPI,191245.66,success,192.78.124.199,
TXN-E518413C0837,USR0017,6066.90,16-Mar-2024,LKO,Hyderabad,Clothing,CNP-BB1C7B92,ATM,NetBanking,660.27,failed,192.93.145.69,
TXN-E6A8463FFE38,USR0052,5323.36,2024-02-15T09:43:50.570447,Pune,PUNE,Utilities,DEV-38A2F6A1,ATM,Card,125745.26,success,192.45.242.132,
TXN-50DCDFF1C6C5,USR0044,1530 INR,"February 07, 2024 12:40 AM",BENGALURU,Bengaluru,Utilities,NEW-BA7AD2AB,mobile,Wallet,27061.73,success,192.28.126.164,7732.49
TXN-3232C9EB3268,USR0049,5727.4200000000000728,"March 12, 2024 08:36 AM",delhi,bangalore,Clothing,CNP-2DC124B0,ATM,NetBanking,81694.28,success,not_an_ip,
TXN-91EA44EC6D95,USR0025,,"February 16, 2024 12:57 AM",Ahmedabad,ahmedabad,Travel,DEV-FBBCF37B,mobile,Card,12756.32,success,192.103.105.97,
TXN-0BADC352B007,USR0017,1.0,1708734078,LKO,lucknow,Clothing,DEV-16252DB5,web,UPI,704.43,success,192.38.48.48,
TXN-7B130C9806D0,USR0078,755.180000,2024-02-01T16:14:21.428562,kolkata,AMD,Food & Dining,NEW-7E5E041A,web,Card,191245.66,success,192.140.202.29,
TXN-46E02DFC4F19,USR0038,2933.83,2024-02-29T08:00:56.905239,MUMBAI,mumbai,Entertainment,CNP-F5B7DE35,web,UPI,6474.6,success,not_an_ip,
TXN-C705F2BC5275,USR0080,11895.850000,"May 27, 2024 09:36 AM",HYD,Hyderabad,Food & Dining,DEV-4517D965,web,Card,,success,192.201.121.54,
TXN-F90C951E5C2A,USR0034,3555.6999999999998181,19-May-2024,delhi,Ahmedabad,Electronics,DEV-CA19D20B,web,Wallet,65379.19,success,192.155.219.62,
TXN-07DBF75EB8BE,USR0038,2205.76,202404171924,MUM,MUMBAI,Fuel,CNP-F5B7DE35,web,UPI,5807.34,success,192.160.227.14,
TXN-5DC3670314E1,USR0025,,24/05/2024 22:32:07,Ahmed...,AME,Electronics,DEV-1D2C9392,ATM,Card,10062.49,success,573.114.157.386,
TXN-68468BCF3762,USR0049,2483.0300000000002001,08/05/2024 04:14:31,delhi,DEL,Clothing,DEV-E13F76DD,ATM,UPI,88497.82,pending,192.218.124.200,
TXN-B16EBA1CD1F8,USR0041,2624.38,1708147671,New Delhi,delhi,Electronics,DEV-9FF0CC43,web,NetBanking,152674.13,success,192.229.156.246,
TXN-19B92FDD7679,USR0040,1.0,1708791128,pune,Pune,Travel,CNP-6788046F,web,UPI,78542.54,success,192.103.51.243,
TXN-9A16381F0864,USR0062,2884.20,01/04/2024 00:41:53,chennai,Madras,Healthcare,DEV-361D839C,ATM,Wallet,118460.39,success,192.178.82.217,
TXN-958E2AD3C42C,USR0043,9453.950000,1717861166,Jaipur,jaipur,Electronics,DEV-F3506444,web,NetBanking,113850.79,success,192.155.159.76,
TXN-A394E0408EB4,USR0034,8634 INR,1719270872,DELHI,New Delhi,Utilities,DEV-CA19D20B,mobile,NetBanking,67734.41,pending,192.156.25.137,
TXN-E3698C3C197A,USR0068,1630.320000,2024-04-09T02:03:29.054603,hyderabad,HYDERABAD,Electronics,CNP-E465A145,mobile,Card,,failed,not_an_ip,
TXN-ADE0A2283AE2,USR0009,8272.71,1708168744,Bangalore,Bangalore,Clothing,DEV-DB0F2C67,web,UPI,188646.98,failed,192.189.194.94,
TXN-D1D862856D1A,USR0055,5480.290000000000,2024-01-13T03:53:43.261295,chennai,MAA,Education,DEV-A1809503,web,NetBanking,173337.46,success,192.208.238.27,
TXN-384555A1CE67,USR0049,₹4947,1705573098,delhi,DELHI,Electronics,DEV-F2DE0432,ATM,Card,78177.4,success,192.66.242.144,
TXN-C25BCFF579A8,USR0052,4211.31,"May 31, 2024 06:01 AM",Pune,PUNE,Travel,DEV-??,web,NetBanking,,success,192.204.106.245,
TXN-67DA904D87C8,USR0055,1416.15,202403130755,CHENNAI,chennai,Food & Dining,DEV-A1809503,ATM,NetBanking,177377.93,failed,192.189.237.168,
TXN-2095BB1E2248,USR0037,2154.98,1712891741,kolkata,kolkata,Utilities,DEV-023D76DE,web,NetBanking,669.84,success,192.148.192.221,
TXN-FF346A55C3DC,USR0052,5804.190000,202401170703,Pune,pune,Grocery,DEV-38A2F6A1,mobile,Wallet,111708.7,success,192.39.57.201,
TXN-FE93C88B0AF7,USR0044,₹1135,"April 20, 2024 09:57 PM",BENGALURU,jai,Entertainment,NEW-BA7AD2AB,ATM,Card,29520.47,success,192.255.58.106,
